u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,length,geometry,junction,tunnel
253397954,2761285645,0,719084439,True,,,Calle 48,residential,40,14.629,"LINESTRING (-57.9634943 -34.924914, -57.9636019 -34.9250116)",,
253397954,253398081,0,283708188,True,1,,Avenida 19,secondary,60,110.857,"LINESTRING (-57.9634943 -34.924914, -57.9642554 -34.9243487, -57.9643955 -34.9242447)",,
253397955,253397935,0,285554820,True,,,Calle 20,residential,40,96.493,"LINESTRING (-57.964607 -34.9259247, -57.9638227 -34.9265074)",,
253397955,253397956,0,719084439,True,,,Calle 48,residential,40,139.333,"LINESTRING (-57.964607 -34.9259247, -57.9650719 -34.9263471, -57.965631 -34.9268549)",,
253397956,253398083,0,452275234,True,,,Calle 21,residential,40,109.883,"LINESTRING (-57.965631 -34.9268549, -57.9665241 -34.9261913)",,
253397956,253397957,0,719084439,True,,,Calle 48,residential,40,137.751,"LINESTRING (-57.965631 -34.9268549, -57.9666433 -34.9277746)",,
253397957,253397937,0,285554828,True,,,Calle 22,residential,40,96.332,"LINESTRING (-57.9666433 -34.9277746, -57.9658607 -34.9283567)",,
253397957,253397958,0,719084439,True,,,Calle 48,residential,40,135.632,"LINESTRING (-57.9666433 -34.9277746, -57.9676067 -34.9286497, -57.9676401 -34.9286801)",,
253397958,253398178,0,270886984,True,,,Calle 23,residential,40,40.376,"LINESTRING (-57.9676401 -34.9286801, -57.9677065 -34.9286307, -57.9679681 -34.9284361)",,
253397958,253397959,0,719084439,True,,,Calle 48,residential,40,50.001,"LINESTRING (-57.9676401 -34.9286801, -57.9677327 -34.9287642, -57.9680076 -34.9290139)",,
253397959,253398179,0,23409157,True,,,Diagonal 76,residential,40,114.728,"LINESTRING (-57.9680076 -34.9290139, -57.9680457 -34.9300452)",,
253397959,253397960,0,719084439,True,,,Calle 48,residential,40,87.433,"LINESTRING (-57.9680076 -34.9290139, -57.9686502 -34.9295976)",,
253397960,253398093,0,23376102,True,,,Calle 24,residential,40,108.517,"LINESTRING (-57.9686502 -34.9295976, -57.9695336 -34.9289435)",,
253397960,253397961,0,719084439,True,,,Calle 48,residential,40,145.262,"LINESTRING (-57.9686502 -34.9295976, -57.9697178 -34.9305674)",,
253397961,7711637171,0,719084439,True,,,Calle 48,residential,40,5.062,"LINESTRING (-57.9697178 -34.9305674, -57.969755 -34.9306012)",,
253397961,253398094,0,867788510,True,2,,Avenida 25,secondary,60,108.084,"LINESTRING (-57.9697178 -34.9305674, -57.9705979 -34.9299161)",,
253397962,253397943,0,285554838,True,,,Calle 26,residential,40,95.993,"LINESTRING (-57.9707652 -34.9315189, -57.9699835 -34.9320973)",,
253397962,253397963,0,719084439,True,,,Calle 48,residential,40,140.154,"LINESTRING (-57.9707652 -34.9315189, -57.9717954 -34.9324545)",,
253397963,253397944,0,285554842,True,,,Calle 27,residential,40,95.922,"LINESTRING (-57.9717954 -34.9324545, -57.9710165 -34.9330345)",,
253397963,639647641,0,719084439,True,,,Calle 48,residential,40,139.544,"LINESTRING (-57.9717954 -34.9324545, -57.9728209 -34.9333862)",,
253397965,253397946,0,283708311,True,,,Calle 29,residential,40,96.996,"LINESTRING (-57.9738343 -34.9343067, -57.973046 -34.9348926)",,
253397965,253397966,0,283708332,True,,,Calle 48,residential,40,137.692,"LINESTRING (-57.9738343 -34.9343067, -57.9748464 -34.9352259)",,
253397966,253123979,0,283708332,True,,,Calle 48,residential,40,139.419,"LINESTRING (-57.9748464 -34.9352259, -57.9758711 -34.9361567)",,
253397966,253398110,0,460633748,True,,,Calle 30,residential,40,105.76700000000001,"LINESTRING (-57.9748464 -34.9352259, -57.9755848 -34.9346761, -57.9757053 -34.9345864)",,
253397967,253397949,0,270886955,True,,,Calle 14,residential,40,112.069,"LINESTRING (-57.9593247 -34.9196219, -57.9584216 -34.9203056)",,
253397967,2761285465,0,285554928,True,,,Calle 47,residential,40,137.004,"LINESTRING (-57.9593247 -34.9196219, -57.9583082 -34.9187145)",,
253397993,253397967,0,285554928,True,,,Calle 47,residential,40,140.525,"LINESTRING (-57.9603527 -34.9205635, -57.9593247 -34.9196219)",,
253397993,253398118,0,719084440,True,,,Calle 15,residential,40,118.566,"LINESTRING (-57.9603527 -34.9205635, -57.9613181 -34.9198491)",,
253398059,253397925,0,285554803,True,,,Calle 16,residential,40,22.412,"LINESTRING (-57.9613695 -34.9214813, -57.9611849 -34.9216144)",,
253398059,253397993,0,285554928,True,,,Calle 47,residential,40,137.875,"LINESTRING (-57.9613695 -34.9214813, -57.9603527 -34.9205635)",,
253398079,2659553879,0,23102942,True,,,Calle 47,residential,40,98.021,"LINESTRING (-57.9623818 -34.9224035, -57.9616643 -34.921747)",,
253398079,2761285533,0,548452205,True,,,Calle 17,residential,40,96.284,"LINESTRING (-57.9623818 -34.9224035, -57.9631688 -34.9218261)",,
253398080,253398079,0,23102942,True,,,Calle 47,residential,40,139.698,"LINESTRING (-57.9634051 -34.9233386, -57.9623818 -34.9224035)",,
253398080,253398127,0,453728754,True,,,Calle 18,residential,40,114.477,"LINESTRING (-57.9634051 -34.9233386, -57.9643361 -34.9226478)",,
253398081,253398080,0,23102942,True,,,Calle 47,residential,40,135.294,"LINESTRING (-57.9643955 -34.9242447, -57.9634051 -34.9233386)",,
253398081,253398131,0,283708188,True,1,,Avenida 19,secondary,60,114.995,"LINESTRING (-57.9643955 -34.9242447, -57.9653303 -34.9235504)",,
253398082,2761285644,0,23102942,True,,,Calle 47,residential,40,136.553,"LINESTRING (-57.965504 -34.9252583, -57.9645042 -34.9243439)",,
253398082,253397955,0,285554820,True,,,Calle 20,residential,40,110.356,"LINESTRING (-57.965504 -34.9252583, -57.964607 -34.9259247)",,
253398083,253398082,0,23102942,True,,,Calle 47,residential,40,139.328,"LINESTRING (-57.9665241 -34.9261913, -57.965504 -34.9252583)",,
253398083,253398136,0,452275234,True,,,Calle 21,residential,40,116.032,"LINESTRING (-57.9665241 -34.9261913, -57.9674671 -34.9254905)",,
253398084,253398083,0,23102942,True,,,Calle 47,residential,40,137.7,"LINESTRING (-57.9675327 -34.9271131, -57.9665241 -34.9261913)",,
253398084,253397957,0,285554828,True,,,Calle 22,residential,40,109.476,"LINESTRING (-57.9675327 -34.9271131, -57.9666433 -34.9277746)",,
253398086,253398084,0,23102942,True,,,Calle 47,residential,40,48.906,"LINESTRING (-57.9678964 -34.9274364, -57.9675327 -34.9271131)",,
253398086,253398178,0,23409157,True,,,Diagonal 76,residential,40,111.354,"LINESTRING (-57.9678964 -34.9274364, -57.9679681 -34.9284361)",,
253398090,253398086,0,23102942,True,,,Calle 47,residential,40,86.742,"LINESTRING (-57.9685257 -34.9280215, -57.9678964 -34.9274364)",,
253398090,253398139,0,270886984,True,,,Calle 23,residential,40,116.986,"LINESTRING (-57.9685257 -34.9280215, -57.9694762 -34.9273147)",,
253398093,253398090,0,23102942,True,,,Calle 47,residential,40,137.672,"LINESTRING (-57.9695336 -34.9289435, -57.9685257 -34.9280215)",,
253398093,253398140,0,23376102,True,,,Calle 24,residential,40,117.488,"LINESTRING (-57.9695336 -34.9289435, -57.97049 -34.9282353)",,
253398094,253398093,0,23102942,True,,,Calle 47,residential,40,145.293,"LINESTRING (-57.9705979 -34.9299161, -57.9695336 -34.9289435)",,
253398094,253398141,0,867788510,True,2,,Avenida 25,secondary,60,117.972,"LINESTRING (-57.9705979 -34.9299161, -57.9715586 -34.9292053)",,
253398095,8088712530,0,23102942,True,,,Calle 47,residential,40,137.872,"LINESTRING (-57.9716413 -34.9308707, -57.970632 -34.9299473)",,
253398095,253397962,0,285554838,True,,,Calle 26,residential,40,107.582,"LINESTRING (-57.9716413 -34.9308707, -57.9707652 -34.9315189)",,
253398096,253398095,0,23102942,True,,,Calle 47,residential,40,139.813,"LINESTRING (-57.9726655 -34.9318066, -57.9716413 -34.9308707)",,
253398096,253397963,0,285554842,True,,,Calle 27,residential,40,107.153,"LINESTRING (-57.9726655 -34.9318066, -57.9717954 -34.9324545)",,
253398105,639647640,0,23102942,True,,,Calle 47,residential,40,137.726,"LINESTRING (-57.9746976 -34.933665, -57.9736889 -34.9327429)",,
253398105,253397965,0,285554849,True,,,Calle 29,residential,40,106.229,"LINESTRING (-57.9746976 -34.933665, -57.9738343 -34.9343067)",,
253398110,253398105,0,23102942,True,,,Calle 47,residential,40,137.606,"LINESTRING (-57.9757053 -34.9345864, -57.9746976 -34.933665)",,
253398110,253398146,0,460633748,True,,,Calle 30,residential,40,120.429,"LINESTRING (-57.9757053 -34.9345864, -57.9766832 -34.9338582)",,
253398114,253397967,0,270886955,True,,,Calle 14,residential,40,113.635,"LINESTRING (-57.9602567 -34.9189434, -57.9593247 -34.9196219)",,
253398114,253398118,0,285554921,True,,,Calle 46,residential,40,139.669,"LINESTRING (-57.9602567 -34.9189434, -57.9613181 -34.9198491)",,
253398118,253398123,0,285554921,True,,,Calle 46,residential,40,134.591,"LINESTRING (-57.9613181 -34.9198491, -57.9623126 -34.9207436)",,
253398118,253398148,0,719084440,True,,,Calle 15,residential,40,123.105,"LINESTRING (-57.9613181 -34.9198491, -57.9623204 -34.9191073)",,
253398123,253398059,0,285554803,True,,,Calle 16,residential,40,118.837,"LINESTRING (-57.9623126 -34.9207436, -57.9613695 -34.9214813)",,
253398123,2761285536,0,285554921,True,,,Calle 46,residential,40,140.86,"LINESTRING (-57.9623126 -34.9207436, -57.9633278 -34.9216985)",,
253398127,2659553886,0,453728754,True,,,Calle 18,residential,40,118.073,"LINESTRING (-57.9643361 -34.9226478, -57.9652982 -34.921937)",,
253398127,253398131,0,719084442,True,,,Calle 46,residential,40,135.237,"LINESTRING (-57.9643361 -34.9226478, -57.9653303 -34.9235504)",,
253398131,2761285634,0,719084442,True,,,Calle 46,residential,40,15.035,"LINESTRING (-57.9653303 -34.9235504, -57.9654409 -34.9236507)",,
253398131,253398151,0,283708188,True,1,,Avenida 19,secondary,60,131.223,"LINESTRING (-57.9653303 -34.9235504, -57.9662667 -34.9228548, -57.966397 -34.9227581)",,
253398134,253398082,0,285554820,True,,,Calle 20,residential,40,115.525,"LINESTRING (-57.9664429 -34.9245606, -57.965504 -34.9252583)",,
253398134,253398136,0,719084442,True,,,Calle 46,residential,40,139.322,"LINESTRING (-57.9664429 -34.9245606, -57.9674671 -34.9254905)",,
253398136,253398176,0,452275234,True,,,Calle 21,residential,40,35.097,"LINESTRING (-57.9674671 -34.9254905, -57.9677523 -34.9252785)",,
253398136,253398137,0,719084442,True,,,Calle 46,residential,40,41.969,"LINESTRING (-57.9674671 -34.9254905, -57.9677828 -34.9257652)",,
253398137,253398177,0,23409157,True,,,Diagonal 76,residential,40,122.571,"LINESTRING (-57.9677828 -34.9257652, -57.9678658 -34.9268654)",,
253398137,253398138,0,719084442,True,,,Calle 46,residential,40,95.706,"LINESTRING (-57.9677828 -34.9257652, -57.968479 -34.9264094)",,
253398138,253398177,0,285554828,True,,,Calle 22,residential,40,75.473,"LINESTRING (-57.968479 -34.9264094, -57.9678658 -34.9268654)",,
253398138,253398139,0,719084442,True,,,Calle 46,residential,40,135.641,"LINESTRING (-57.968479 -34.9264094, -57.9694762 -34.9273147)",,
253398139,253398156,0,270886984,True,,,Calle 23,residential,40,130.038,"LINESTRING (-57.9694762 -34.9273147, -57.9705327 -34.926529)",,
253398139,253398140,0,719084442,True,,,Calle 46,residential,40,137.917,"LINESTRING (-57.9694762 -34.9273147, -57.97049 -34.9282353)",,
253398140,253398157,0,23376102,True,,,Calle 24,residential,40,129.734,"LINESTRING (-57.97049 -34.9282353, -57.9715461 -34.9274533)",,
253398140,253398141,0,719084442,True,,,Calle 46,residential,40,145.341,"LINESTRING (-57.97049 -34.9282353, -57.9715586 -34.9292053)",,
253398141,8088712531,0,719084442,True,,,Calle 46,residential,40,4.207,"LINESTRING (-57.9715586 -34.9292053, -57.9715895 -34.9292334)",,
253398141,253398159,0,867788510,True,2,,Avenida 25,secondary,60,129.428,"LINESTRING (-57.9715586 -34.9292053, -57.9726125 -34.9284254)",,
253398142,253398095,0,285554838,True,,,Calle 26,residential,40,118.501,"LINESTRING (-57.9726062 -34.9301566, -57.9716413 -34.9308707)",,
253398142,253398143,0,719084442,True,,,Calle 46,residential,40,139.459,"LINESTRING (-57.9726062 -34.9301566, -57.9736315 -34.9310874)",,
253398143,253398096,0,285554842,True,,,Calle 27,residential,40,118.956,"LINESTRING (-57.9736315 -34.9310874, -57.9726655 -34.9318066)",,
253398143,639647642,0,719084442,True,,,Calle 46,residential,40,140.059,"LINESTRING (-57.9736315 -34.9310874, -57.9746611 -34.9320223)",,
253398145,253398105,0,285554849,True,,,Calle 29,residential,40,119.937,"LINESTRING (-57.9756723 -34.9329405, -57.9746976 -34.933665)",,
253398145,253398146,0,719084442,True,,,Calle 46,residential,40,137.496,"LINESTRING (-57.9756723 -34.9329405, -57.9766832 -34.9338582)",,
253398146,253398174,0,460633748,True,,,Calle 30,residential,40,127.961,"LINESTRING (-57.9766832 -34.9338582, -57.9777223 -34.9330845)",,
253398146,253123969,0,719084442,True,,,Calle 46,residential,40,138.293,"LINESTRING (-57.9766832 -34.9338582, -57.9777 -34.9347812)",,
253398147,253398114,0,270886955,True,,,Calle 14,residential,40,131.615,"LINESTRING (-57.9613483 -34.9181689, -57.9602567 -34.9189434)",,
253398147,2761285447,0,287312640,True,,,Calle 45,residential,40,141.395,"LINESTRING (-57.9613483 -34.9181689, -57.9603146 -34.917221)",,
253398148,253398147,0,287312640,True,,,Calle 45,residential,40,136.908,"LINESTRING (-57.9623204 -34.9191073, -57.9613483 -34.9181689)",,
253398148,253099893,0,719084440,True,,,Calle 15,residential,40,141.817,"LINESTRING (-57.9623204 -34.9191073, -57.9634751 -34.9182528)",,
253398149,253398123,0,285554803,True,,,Calle 16,residential,40,122.141,"LINESTRING (-57.9633299 -34.9200289, -57.9623126 -34.9207436)",,
253398149,253398148,0,287312640,True,,,Calle 45,residential,40,137.743,"LINESTRING (-57.9633299 -34.9200289, -57.9623204 -34.9191073)",,
253398150,253398149,0,287312640,True,,,Calle 45,residential,40,137.533,"LINESTRING (-57.9643438 -34.9209447, -57.9633299 -34.9200289)",,
253398150,253099895,0,719084443,True,,,Calle 17,residential,40,141.705,"LINESTRING (-57.9643438 -34.9209447, -57.9654951 -34.9200886)",,
253398151,253099875,0,283708188,True,1,,Avenida 19,secondary,60,48.198,"LINESTRING (-57.966397 -34.9227581, -57.9667888 -34.9224671)",,
253398151,253397928,0,305935300,True,,,Calle 45,residential,40,122.759,"LINESTRING (-57.966397 -34.9227581, -57.9654929 -34.92194)",,
253398152,253398134,0,285554820,True,,,Calle 20,residential,40,130.912,"LINESTRING (-57.967507 -34.9237701, -57.9664429 -34.9245606)",,
253398152,4856255656,0,305935300,True,,,Calle 45,residential,40,136.06,"LINESTRING (-57.967507 -34.9237701, -57.9665092 -34.9228602)",,
253398153,253398176,0,23409157,True,,,Diagonal 76,residential,40,149.847,"LINESTRING (-57.9676583 -34.9239331, -57.9677523 -34.9252785)",,
253398153,253398152,0,305935300,True,,,Calle 45,residential,40,22.777,"LINESTRING (-57.9676583 -34.9239331, -57.967507 -34.9237701)",,
253398154,253398153,0,305935300,True,,,Calle 45,residential,40,116.62,"LINESTRING (-57.9685285 -34.9247018, -57.9676583 -34.9239331)",,
253398154,253099898,0,452275234,True,,,Calle 21,residential,40,137.365,"LINESTRING (-57.9685285 -34.9247018, -57.9696449 -34.9238722)",,
253398155,253398138,0,285554828,True,,,Calle 22,residential,40,130.329,"LINESTRING (-57.9695378 -34.9256219, -57.968479 -34.9264094)",,
253398155,253398154,0,305935300,True,,,Calle 45,residential,40,137.603,"LINESTRING (-57.9695378 -34.9256219, -57.9685285 -34.9247018)",,
253398156,253099901,0,270886984,True,,,Calle 23,residential,40,137.944,"LINESTRING (-57.9705327 -34.926529, -57.9716535 -34.9256956)",,
253398156,253398155,0,305935300,True,,,Calle 45,residential,40,135.649,"LINESTRING (-57.9705327 -34.926529, -57.9695378 -34.9256219)",,
253398157,253099902,0,23376102,True,,,Calle 24,residential,40,138.247,"LINESTRING (-57.9715461 -34.9274533, -57.9726715 -34.92662)",,
253398157,253398156,0,305935300,True,,,Calle 45,residential,40,138.199,"LINESTRING (-57.9715461 -34.9274533, -57.9705327 -34.926529)",,
253398159,253398157,0,305935300,True,,,Calle 45,residential,40,145.381,"LINESTRING (-57.9726125 -34.9284254, -57.9715461 -34.9274533)",,
253398159,253099864,0,867788510,True,2,,Avenida 25,secondary,60,57.961,"LINESTRING (-57.9726125 -34.9284254, -57.9730716 -34.9280648)",,
253398169,253398142,0,285554838,True,,,Calle 26,residential,40,129.123,"LINESTRING (-57.9736577 -34.9293786, -57.9726062 -34.9301566)",,
253398169,3993956776,0,305935300,True,,,Calle 45,residential,40,138.802,"LINESTRING (-57.9736577 -34.9293786, -57.9726398 -34.9284503)",,
253398170,253398143,0,285554842,True,,,Calle 27,residential,40,128.846,"LINESTRING (-57.9746777 -34.9303083, -57.9736315 -34.9310874)",,
253398170,253398169,0,305935300,True,,,Calle 45,residential,40,139.045,"LINESTRING (-57.9746777 -34.9303083, -57.9736577 -34.9293786)",,
253398173,253398145,0,285554849,True,,,Calle 29,residential,40,128.26,"LINESTRING (-57.9767146 -34.9321657, -57.9756723 -34.9329405)",,
253398173,639647625,0,305935300,True,,,Calle 45,residential,40,137.37,"LINESTRING (-57.9767146 -34.9321657, -57.975707 -34.9312471)",,
253398174,253398173,0,305935300,True,,,Calle 45,residential,40,137.392,"LINESTRING (-57.9777223 -34.9330845, -57.9767146 -34.9321657)",,
253398174,221488282,0,460633748,True,,,Calle 30,residential,40,138.035,"LINESTRING (-57.9777223 -34.9330845, -57.9788432 -34.9322499)",,
253398175,253398153,0,23409157,True,,,Diagonal 76,residential,40,29.654,"LINESTRING (-57.9676462 -34.9236666, -57.9676583 -34.9239331)",,
253398175,253398152,0,285554820,True,,,Calle 20,residential,40,17.132,"LINESTRING (-57.9676462 -34.9236666, -57.967507 -34.9237701)",,
253398176,253398137,0,23409157,True,,,Diagonal 76,residential,40,54.19,"LINESTRING (-57.9677523 -34.9252785, -57.9677828 -34.9257652)",,
253398176,253398154,0,452275234,True,,,Calle 21,residential,40,95.498,"LINESTRING (-57.9677523 -34.9252785, -57.9685285 -34.9247018)",,
253398177,253398086,0,23409157,True,,,Diagonal 76,residential,40,63.554,"LINESTRING (-57.9678658 -34.9268654, -57.9678964 -34.9274364)",,
